location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
DEPOT,MIR,REVERSING,WET,DAY,SINGLE,NO,RAIN,4,CARS TRUCKS
DEPOT,REAR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,2,EMP
DEPOT,REAR,REVERSING,DRY,NIGHT,BUS,NO,FINE,4,BUS - OTHER
DEPOT,MIR,SSW,WET,DAY,BUS,NO,FINE,4,EMP
DEPOT,TOPR,REVERSING,WET,NIGHT,SINGLE,NO,RAIN,4,EMP
DEPOT,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,NO,FINE,4,ENV
DEPOT,OSF,SSW,DRY,DAY,BUS,NO,FINE,4,EMP
XRD,NSR,SSW,DRY,DUSK,MULTI,HEAVY,FINE,4,CARS TRUCKS
DEPOT,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
DEPOT,FRNT,BTMO,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
DEPOT,OSR,TAI,DRY,DAWN,SINGLE,NO,FINE,4,CARS TRUCKS
DEPOT,REAR,REVERSING,DRY,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
RAD,NSM,HON,DRY,DUSK,MULTI,LIGHT,FINE,4,CARS TRUCKS
DEPOT,OSF,HON,DRY,DAY,BUS,LIGHT,FINE,4,EMP
DEPOT,OSR,SSW,DRY,DAWN,BUS,NO,FINE,4,EMP
RAD,NSR,SSW,SLIP,DAY,SINGLE,LIGHT,RAIN,0,EMP
DEPOT,REAR,N2T,DRY,DAWN,SINGLE,NO,FINE,4,EMP
XRD,NSF,TBO,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
DEPOT,NSR,SSW,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
DEPOT,NSF,REVERSING,DRY,DAWN,BUS,LIGHT,FINE,2,EMP
DEPOT,REAR,SSW,DRY,DAY,SINGLE,NO,FINE,6,EMP
DEPOT,MIR,HON,WET,DAY,SINGLE,NO,RAIN,4,EMP
DEPOT,REAR,REVERSING,WET,DAWN,SINGLE,NO,RAIN,4,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
RAD,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ENV
RAD,OSR,SSW,WET,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,OSR,SSW,DRY,DAWN,SINGLE,LIGHT,FOG,4,EMP
RAD,WSRE,SSW,DRY,DAWN,SINGLE,NO,FINE,4,EMP
RBT,OSF,N2T,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,NSF,TBO,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
RAD,REAR,N2T,SLIP,DAWN,SINGLE,NO,FINE,4,EMP
RAD,NSF,SSW,WET,DAY,SINGLE,LIGHT,FINE,4,EMP
DEPOT,NSR,SSW,WET,DAY,SINGLE,NO,SUN,4,EMP
DEPOT,FRNT,SSW,SLIP,DAY,SINGLE,NO,RAIN,4,EMP
DEPOT,NSM,SSW,DRY,DUSK,SINGLE,NO,FINE,1,EMP
DEPOT,OSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
XRD,FRNT,TBO,DRY,DAY,BUS,MODERATE,RAIN,4,EMP
DEPOT,OSM,SSW,DRY,DAWN,SINGLE,NO,FINE,4,EMP
DEPOT,NSR,TAI,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,OSF,REVERSING,DRY,DAY,SINGLE,NO,SUN,4,BUS - OTHER
DEPOT,FRNT,HON,DRY,DAWN,SINGLE,NO,FINE,4,EMP
DEPOT,NSR,SSW,DRY,DAWN,SINGLE,NO,FINE,4,BUS - OTHER
RAD,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,4,BUS - OTHER
RAD,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,6,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,CARS TRUCKS
RAD,NSR,SSW,WET,NIGHT,SINGLE,LIGHT,FOG,4,EMP
DEPOT,OSM,SSW,DRY,DAWN,SINGLE,NO,FOG,4,EMP
DEPOT,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,4,BUS - OTHER
DEPOT,OSF,TAI,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,0,CARS TRUCKS
RAD,REAR,BTMO,DRY,DAY,BUS,NO,FINE,4,EMP
RAD,NSR,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,1,CARS TRUCKS
DEPOT,NSR,TAI,DRY,DAY,MULTI,NO,FINE,2,EMP
DEPOT,WIN,SSW,DRY,DAY,BUS,NO,FINE,4,BUS - OTHER
DEPOT,NSR,SSW,DRY,DAWN,SINGLE,HEAVY,FINE,4,EMP
RAD,NSR,SSW,DRY,DAWN,MULTI,LIGHT,FOG,4,EMP
BSP,NSR,TAI,WET,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,OSR,TBO,DRY,DAY,SINGLE,EXTREME,FINE,4,BUS - OTHER
BSP,NSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,5,ROA
BSP,NSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,FRNT,N2T,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
XRD,NSF,TBO,WET,NIGHT,MULTI,LIGHT,RAIN,1,CARS TRUCKS
XRD,FRNT,N2T,SLIP,NIGHT,SINGLE,MODERATE,RAIN,4,EMP
BSP,NSF,TBO,DRY,NIGHT,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,REAR,N2T,WET,STREET,SINGLE,NO,RAIN,1,EMP
RAD,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
TIN,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RBT,NSM,TBO,SLIP,DAY,SINGLE,MODERATE,FINE,1,EMP
BSP,OSR,TBO,DRY,NIGHT,SINGLE,NO,FINE,1,CARS TRUCKS
BSP,FRNT,HON,WET,DAY,SINGLE,LIGHT,FINE,4,EMP
XRD,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
RAD,NSR,SSW,DRY,DAY,MULTI,NO,FINE,1,ROA
RAD,OSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,NSR,TAI,DRY,DAY,MULTI,NO,FINE,6,OTH
TIN,OSM,SSW,DRY,DAY,MULTI,NO,FINE,1,CARS TRUCKS
XRD,NSF,HON,WET,DAY,SINGLE,HEAVY,RAIN,4,CARS TRUCKS
RAD,NSR,TAI,WET,NIGHT,SINGLE,HEAVY,RAIN,4,CARS TRUCKS
BSP,REAR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,OSR,REVERSING,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
XRD,FRNT,N2T,DRY,DUSK,MULTI,HEAVY,FINE,1,CARS TRUCKS
DEPOT,FRNT,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,NSM,SSW,DRY,DAY,MULTI,EXTREME,FINE,4,CARS TRUCKS
XRD,NSM,SSW,DRY,DAY,MULTI,EXTREME,FINE,4,EMP
RAD,NSF,SSW,WET,NIGHT,MULTI,LIGHT,FINE,0,ENV
BSP,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
DEPOT,WSRE,HON,DRY,NIGHT,SINGLE,LIGHT,FINE,4,ROA
XRD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,OTH
RBT,OSF,SSW,SLIP,DAY,SINGLE,HEAVY,RAIN,4,EMP
RAD,NSF,SSW,WET,DAY,MULTI,LIGHT,RAIN,1,ROA
RAD,NSM,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,OSF,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,SSW,DRY,DUSK,SINGLE,NO,FINE,4,BUS - OTHER
TIN,FRNT,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
TIN,NSR,SSW,WET,DUSK,MULTI,HEAVY,RAIN,4,EMP
DEPOT,MIR,SSW,WET,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
DEPOT,OSF,REVERSING,DRY,DAY,BUS,NO,FINE,4,EMP
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,SUN,1,BUS - OTHER
BSP,NSR,TAI,DRY,DAY,BUS,HEAVY,FINE,4,BUS - OTHER
RAD,OSF,HON,WET,DAY,FREE,LIGHT,RAIN,0,CARS TRUCKS
RAD,NSF,HON,WET,DAY,BUS,MODERATE,RAIN,1,ROA
RAD,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,4,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,5,ROA
RAD,NSM,SSW,DRY,DUSK,MULTI,LIGHT,FINE,4,EMP
RAD,NSM,SSW,WET,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,ROA
RAD,SMASHED LEFT HA,SSW,DRY,DAY,SINGLE,LIGHT,FINE,3,EMP
RAD,MIR,SSW,DRY,DAY,BUS,MODERATE,FINE,1,EMP
RAD,OSM,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,OSM,SSW,DRY,DAWN,SINGLE,LIGHT,RAIN,4,CARS TRUCKS
RAD,REAR,SSW,SLIP,DAY,SINGLE,LIGHT,FINE,1,OTH
RAD,FRNT,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
DEPOT,FRNT,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,OSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,WSRE,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSF,SSW,DRY,STREET,MULTI,MODERATE,FOG,4,EMP
RAD,NSF,HON,DRY,NIGHT,SINGLE,LIGHT,FINE,5,EMP
RAD,NSF,HON,WET,DAY,BUS,MODERATE,RAIN,4,EMP
RAD,OSR,SSW,SLIP,DAY,SINGLE,HEAVY,FINE,1,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,NO,SUN,4,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,OSM,SSW,WET,DAY,SINGLE,NO,RAIN,4,CARS TRUCKS
RAD,REAR,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,ENV
DEPOT,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,0,OTH
RAD,NSF,HON,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,NSM,REVERSING,WET,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,1,EMP
RAD,WSRE,BTMO,WET,DAY,SINGLE,NO,RAIN,4,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,OTH
TIN,NSR,SSW,WET,NIGHT,SINGLE,NO,RAIN,4,EMP
RAD,WSRE,HON,DRY,DAY,SINGLE,LIGHT,SUN,4,EMP
RAD,MIR,SSW,WET,DUSK,MULTI,MODERATE,RAIN,4,ENV
RAD,WSRE,BTMO,WET,NIGHT,SINGLE,NO,FINE,4,EMP
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,OSM,TBO,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
RAD,MIR,SSW,WET,DAY,BUS,HEAVY,SUN,4,EMP
BSP,FRNT,N2T,SLIP,DAY,BUS,NO,FINE,4,EMP
RBT,FRNT,HON,WET,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
RAD,NSM,N2T,WET,DAY,SINGLE,LIGHT,RAIN,1,ROA
RAD,NSR,SSW,WET,NIGHT,SINGLE,NO,RAIN,4,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,1,ROA
XRD,REAR,SSW,WET,DAY,MULTI,MODERATE,RAIN,1,ROA
RAD,TOPM,ROO,DRY,DAY,SINGLE,LIGHT,FINE,6,OTH
XRD,OSF,TBO,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
BSP,NSR,TAI,DRY,DAY,BUS,NO,FINE,4,BUS - OTHER
BSP,MIR,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,BUS - OTHER
BSP,NSF,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,5,GEN
RAD,FRNT,SSW,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,MIR,ROO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,NSF,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,NSF,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
XRD,OSF,HON,DRY,DAY,MULTI,LIGHT,FINE,1,BUS BRAKING
RBT,OSM,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,REAR,SSW,DRY,DAY,MULTI,NO,FINE,0,GEN
TIN,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,BUS - OTHER
XRD,OSR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,FRNT,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,ROA
BSP,NSR,SSW,DRY,DAY,BUS,MODERATE,FINE,4,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,ROA
RAD,OSF,BTMO,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
BSP,REAR,HON,DRY,DAY,BUS,LIGHT,FINE,1,ROA
RBT,REAR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
BSP,NSF,SSW,DRY,DUSK,SINGLE,NO,FINE,4,EMP
XRD,FRNT,SSW,WET,DAY,MULTI,HEAVY,RAIN,4,EMP
RAD,R/H/S panel and,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,NSR,REVERSING,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
RAD,NSF,SSW,DRY,DUSK,MULTI,LIGHT,FINE,0,ENV
RAD,Rear bumper and,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,Rear L/H/S dama,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,OSR,TAI,DRY,DAWN,SINGLE,HEAVY,FOG,4,CARS TRUCKS
RAD,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
RAD,NSM,SSW,WET,DUSK,MULTI,LIGHT,RAIN,1,ROA
BSP,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,NSF,TBO,WET,NIGHT,SINGLE,MODERATE,RAIN,1,ROA
BSP,NSF,SSW,WET,DAWN,SINGLE,NO,RAIN,4,EMP
XRD,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,REAR,SSW,DRY,DUSK,BUS,MODERATE,FINE,4,EMP
TIN,NSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
XRD,OSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
XRD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
RAD,FRNT,HON,WET,DAY,SINGLE,NO,FINE,4,BUS - OTHER
XRD,OSF,REVERSING,SLIP,DAY,MULTI,MODERATE,RAIN,5,CARS TRUCKS
RAD,NSM,TBO,WET,DAY,SINGLE,HEAVY,RAIN,1,ROA
XRD,NSF,BTMO,DRY,DAY,MULTI,NO,FINE,4,EMP
TIN,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,BUS - OTHER
XRD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,0,EMP
BSP,NSF,HON,DRY,DAY,SINGLE,NO,SUN,4,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,HEAVY,FINE,5,ROA
XRD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
BSP,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,BUS BRAKING
TIN,NSM,TBO,WET,DAY,SINGLE,MODERATE,RAIN,1,EMP
DEPOT,FRNT,SSW,DRY,DAY,SINGLE,NO,FINE,6,OTH
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,GEN
BSP,FRNT,ROO,DRY,NIGHT,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RBT,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,REAR,N2T,SLIP,DAY,MULTI,HEAVY,FINE,1,ROA
RAD,NSR,REVERSING,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,DUSK,SINGLE,NO,RAIN,4,EMP
RAD,NSR,SSW,WET,NIGHT,SINGLE,NO,RAIN,1,EMP
RAD,NSF,N2T,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
RAD,WSRE,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,EMP
RAD,WSRE,BTMO,WET,NIGHT,MULTI,NO,RAIN,4,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
RBT,FRNT,SSW,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,0,EMP
RAD,OSF,SSW,WET,DAWN,SINGLE,HEAVY,RAIN,5,ROA
RAD,OSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,0,GEN
BSP,NSR,SSW,SLIP,DUSK,SINGLE,HEAVY,FINE,4,EMP
XRD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,NSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,N2T,DRY,DAY,SINGLE,HEAVY,FINE,5,ROA
RAD,WSRE,SSW,DRY,NIGHT,SINGLE,NO,FINE,1,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
BSP,OSF,SSW,DRY,DUSK,SINGLE,NO,FINE,4,EMP
DEPOT,OSF,SSW,DRY,DUSK,SINGLE,NO,FINE,4,EMP
RBT,FRNT,HON,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
RAD,OSF,TBO,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RBT,OSF,HON,DRY,STREET,SINGLE,NO,FINE,4,BUS - OTHER
BSP,TOPR,N2T,DRY,DAY,BUS,LIGHT,FINE,4,EMP
TIN,FRNT,REVERSING,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
XRD,OSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
TIN,NSF,SSW,DRY,DAY,BUS,HEAVY,FINE,4,EMP
BSP,MIR,TAI,DRY,NIGHT,BUS,LIGHT,FINE,1,BUS - OTHER
RBT,OSM,SSW,WET,DAY,MULTI,MODERATE,RAIN,4,CARS TRUCKS
BSP,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,SUN,1,EMP
RAD,OSR,TAI,DRY,DAY,BUS,LIGHT,FINE,4,EMP
RBT,REAR,BTMO,DRY,DAY,SINGLE,NO,FINE,4,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,GEN
RAD,NSM,SSW,DRY,DUSK,SINGLE,HEAVY,FINE,4,ROA
BSP,NSF,BTMO,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,NSF,BTMO,DRY,DAWN,SINGLE,LIGHT,FINE,4,BUS - OTHER
XRD,OSF,TBO,DRY,DAY,MULTI,MODERATE,FINE,1,ROA
RAD,NSF,SSW,WET,DAY,SINGLE,LIGHT,RAIN,4,BUS - OTHER
RAD,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
BSP,NSM,SSW,DRY,DAWN,SINGLE,HEAVY,RAIN,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
TIN,OSR,TAI,WET,STREET,SINGLE,NO,RAIN,4,EMP
RAD,OSM,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,EMP
DEPOT,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,OSR,SSW,DRY,DAWN,SINGLE,MODERATE,FINE,1,CARS TRUCKS
RAD,OSR,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
BSP,NSM,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,WIN,SSW,DRY,NIGHT,SINGLE,NO,FINE,0,GEN
RAD,OSF,N2T,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
XRD,OSR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,1,BUS - OTHER
XRD,NSF,SSW,SLIP,DUSK,MULTI,HEAVY,RAIN,1,ROA
DEPOT,NSM,SSW,WET,DUSK,SINGLE,HEAVY,RAIN,4,CARS TRUCKS
RAD,OSM,TBO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RBT,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
XRD,REAR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,1,BUS - OTHER
RBT,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,NSF,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,5,ROA
RAD,OSR,HON,DRY,DAY,SINGLE,NO,FINE,1,ROA
TIN,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,CARS TRUCKS
XRD,FRNT,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,ROA
RAD,FRNT,HON,DRY,DAY,MULTI,MODERATE,FINE,0,CARS TRUCKS
RAD,FRNT,SSW,DRY,NIGHT,SINGLE,MODERATE,FINE,5,GEN
BSP,WIN,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,0,GEN
RAD,MIR,ROO,DRY,DAY,SINGLE,LIGHT,FINE,5,GEN
RAD,FRNT,HON,DRY,DAWN,MULTI,NO,FINE,0,OTH
RAD,NSF,TBO,WET,DAY,BUS,HEAVY,RAIN,1,ROA
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,OTH
RAD,OSR,SSW,DRY,DAY,BUS,EXTREME,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,ROA
RAD,NSR,HON,DRY,DUSK,SINGLE,NO,FINE,4,CARS TRUCKS
TIN,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
BSP,NSM,SSW,WET,DAY,MULTI,HEAVY,RAIN,1,EMP
XRD,NSR,N2T,DRY,NIGHT,MULTI,LIGHT,FINE,5,CARS TRUCKS
TIN,FRNT,HON,DRY,DAY,MULTI,MODERATE,FINE,1,POW
RAD,FRNT,BTMO,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
TIN,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
RBT,NSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
TIN,FRNT,TBO,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
RAD,NSR,TAI,DRY,NIGHT,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,NSR,TAI,DRY,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
BSP,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,GEN
DEPOT,NSM,SSW,SLIP,DAY,SINGLE,LIGHT,FINE,4,EMP
TIN,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,BUS - OTHER
RAD,OSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,5,CARS TRUCKS
RAD,REAR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,REAR,TAI,WET,DAY,BUS,HEAVY,RAIN,4,EMP
RAD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,BUS - OTHER
RAD,FRNT,N2T,WET,DAY,FREE,EXTREME,RAIN,4,EMP
RAD,NSM,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,FRNT,BTMO,WET,DAY,SINGLE,LIGHT,RAIN,0,OTH
RAD,NSM,SSW,WET,DAY,MULTI,HEAVY,RAIN,4,BUS - OTHER
BSP,FRNT,BTMO,DRY,DUSK,SINGLE,MODERATE,FINE,0,OTH
RAD,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
BSP,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,PAS
RAD,OSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,5,ROA
XRD,OSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,CARS TRUCKS
RAD,NSR,BTMO,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
BSP,FRNT,SSW,DRY,DAY,MULTI,NO,FINE,4,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,BUS - OTHER
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FOG,4,CARS TRUCKS
XRD,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,CARS TRUCKS
BSP,NSR,BTMO,WET,DAY,BUS,MODERATE,FINE,4,BUS - OTHER
BSP,NSF,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
TIN,NSR,SSW,WET,NIGHT,MULTI,LIGHT,RAIN,4,EMP
TIN,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,OSR,BTMO,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
DEPOT,OSR,REVERSING,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
BSP,NSR,SSW,WET,DAY,SINGLE,MODERATE,FINE,5,CARS TRUCKS
TIN,FRNT,HON,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
BSP,TOPR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,SUN,4,EMP
RAD,NSM,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RBT,NSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,ROA
BSP,OSR,TAI,DRY,DAY,BUS,NO,FINE,2,EMP
BSP,NSM,SSW,WET,DAY,SINGLE,LIGHT,RAIN,4,CARS TRUCKS
RAD,WIN,SSW,DRY,DAY,SINGLE,MODERATE,FINE,0,GEN
